b1.r0,b1.xpos,b1.ypos,b1.ampl,b1.alpha,bkg.c0
10.236632143992685,129.00745887603173,128.20986692503092,144.5938236205225,1.1035110770682308,0.2583285913682811
10.394684708859328,129.03450535612544,128.28923218940812,142.98001428334217,1.108881269824931,0.2480846358305791
10.394684708859328,129.03450535612544,128.28923218940812,142.98001428334217,1.108881269824931,0.2480846358305791
10.394684708859328,129.03450535612544,128.28923218940812,142.98001428334217,1.108881269824931,0.2480846358305791
10.25467210013016,129.02179629090784,128.192554210034,144.45835584185534,1.105030009321671,0.2577471513278928
10.25467210013016,129.02179629090784,128.192554210034,144.45835584185534,1.105030009321671,0.2577471513278928
10.25467210013016,129.02179629090784,128.192554210034,144.45835584185534,1.105030009321671,0.2577471513278928
10.231971392441595,129.04866904562957,128.18369419121817,145.15137594063015,1.1031344031688246,0.2520616954744707
10.068457477704099,129.06335287904486,128.2809965347734,147.07171406303968,1.0976636007944827,0.25210315536160965
10.068457477704099,129.06335287904486,128.2809965347734,147.07171406303968,1.0976636007944827,0.25210315536160965
10.068457477704099,129.06335287904486,128.2809965347734,147.07171406303968,1.0976636007944827,0.25210315536160965
10.068457477704099,129.06335287904486,128.2809965347734,147.07171406303968,1.0976636007944827,0.25210315536160965
10.068457477704099,129.06335287904486,128.2809965347734,147.07171406303968,1.0976636007944827,0.25210315536160965
10.146265822258778,128.9957920036054,128.2229682900301,145.86819045958012,1.0959895641165984,0.2374910077485944
10.398220403114271,128.91168974508818,128.2542961421195,144.17173100912234,1.1153410230745062,0.27474716195354043
10.398220403114271,128.91168974508818,128.2542961421195,144.17173100912234,1.1153410230745062,0.27474716195354043
10.221346953265796,129.0629037122218,128.23364334381975,144.9917281425883,1.1026247044446675,0.2438447669136241
10.221346953265796,129.0629037122218,128.23364334381975,144.9917281425883,1.1026247044446675,0.2438447669136241
10.195503615658145,129.01885254285395,128.19966260895646,145.99151748079595,1.101516243839947,0.23648342058482916
10.195503615658145,129.01885254285395,128.19966260895646,145.99151748079595,1.101516243839947,0.23648342058482916
10.129241658441009,128.97464946159474,128.236139705853,145.93784542781603,1.0977461456849897,0.24022360834960563
10.129241658441009,128.97464946159474,128.236139705853,145.93784542781603,1.0977461456849897,0.24022360834960563
10.225650204475489,129.0556576448099,128.21886150597626,146.05805855923848,1.1055622746713158,0.24940226463852463
10.308034714831994,129.03649143275635,128.23823280980687,144.85035603902483,1.1099889310054774,0.26549858727671133
10.308034714831994,129.03649143275635,128.23823280980687,144.85035603902483,1.1099889310054774,0.26549858727671133
10.185322455645814,129.03462780548077,128.24630797053902,145.84336438598672,1.101690551688442,0.24482071084957394
10.185322455645814,129.03462780548077,128.24630797053902,145.84336438598672,1.101690551688442,0.24482071084957394
10.121761483010351,128.97920195957198,128.24058488506117,145.5359738633105,1.0940946099955915,0.23226775296262797
10.121761483010351,128.97920195957198,128.24058488506117,145.5359738633105,1.0940946099955915,0.23226775296262797
10.152985963562168,128.92088808437163,128.24403102344024,145.45943574182124,1.0986104383213167,0.24475702800175259
10.294685149360483,128.94628618461644,128.2386284718716,144.59451187235743,1.1033761744314943,0.23562979796682468
10.294685149360483,128.94628618461644,128.2386284718716,144.59451187235743,1.1033761744314943,0.23562979796682468
10.109150100227525,129.0462505508518,128.2612769017592,146.51830164523525,1.096360307349261,0.24069042753718106
10.393231007131616,128.97815282350626,128.26305961962254,143.0368090847583,1.110459496467785,0.2582644458017064
10.393231007131616,128.97815282350626,128.26305961962254,143.0368090847583,1.110459496467785,0.2582644458017064
10.393231007131616,128.97815282350626,128.26305961962254,143.0368090847583,1.110459496467785,0.2582644458017064
10.393231007131616,128.97815282350626,128.26305961962254,143.0368090847583,1.110459496467785,0.2582644458017064
10.393231007131616,128.97815282350626,128.26305961962254,143.0368090847583,1.110459496467785,0.2582644458017064
10.202722121475096,129.06479005036007,128.26014655238467,145.15680556968294,1.0989457833755634,0.23734613071460714
10.08474206011643,128.91678663760155,128.21778044691516,145.92296467221826,1.0936239870403988,0.23548131290860744
10.08474206011643,128.91678663760155,128.21778044691516,145.92296467221826,1.0936239870403988,0.23548131290860744
10.097314378576733,129.00699646915976,128.2439947117746,146.82286768808925,1.0986131115184605,0.2507487664251574
10.140669112688784,129.05537587954498,128.18324992139782,144.7364589888309,1.094818171837518,0.23680150225399343
10.275065731439964,129.0279779398613,128.35029494374115,144.02906486844446,1.1032603867524706,0.244197471968849
10.17818023900384,128.9773505730581,128.2987499329519,145.89124368716026,1.1019005851562615,0.24517759742433043
10.17818023900384,128.9773505730581,128.2987499329519,145.89124368716026,1.1019005851562615,0.24517759742433043
10.218650664011783,128.97274229435595,128.26576076445886,144.22702833461167,1.099763638230252,0.2465183472754355
10.218650664011783,128.97274229435595,128.26576076445886,144.22702833461167,1.099763638230252,0.2465183472754355
10.183498378234958,129.01726665299188,128.23205614176132,145.74250696671464,1.1014727914164715,0.24841874643905112
10.183498378234958,129.01726665299188,128.23205614176132,145.74250696671464,1.1014727914164715,0.24841874643905112
10.183498378234958,129.01726665299188,128.23205614176132,145.74250696671464,1.1014727914164715,0.24841874643905112
10.183498378234958,129.01726665299188,128.23205614176132,145.74250696671464,1.1014727914164715,0.24841874643905112
10.183498378234958,129.01726665299188,128.23205614176132,145.74250696671464,1.1014727914164715,0.24841874643905112
10.183498378234958,129.01726665299188,128.23205614176132,145.74250696671464,1.1014727914164715,0.24841874643905112
10.183498378234958,129.01726665299188,128.23205614176132,145.74250696671464,1.1014727914164715,0.24841874643905112
10.183498378234958,129.01726665299188,128.23205614176132,145.74250696671464,1.1014727914164715,0.24841874643905112
10.219660001990835,128.96595769128697,128.18832577003658,144.7892588031168,1.10178360490116,0.24739741413040442
10.17571565307507,128.97690022469538,128.21356002308409,146.46838181194298,1.100423154679465,0.23700404617949344
10.17571565307507,128.97690022469538,128.21356002308409,146.46838181194298,1.100423154679465,0.23700404617949344
10.17571565307507,128.97690022469538,128.21356002308409,146.46838181194298,1.100423154679465,0.23700404617949344
10.17571565307507,128.97690022469538,128.21356002308409,146.46838181194298,1.100423154679465,0.23700404617949344
10.17571565307507,128.97690022469538,128.21356002308409,146.46838181194298,1.100423154679465,0.23700404617949344
10.17571565307507,128.97690022469538,128.21356002308409,146.46838181194298,1.100423154679465,0.23700404617949344
10.240230751352012,129.03937853830345,128.29338259922125,145.07268387603511,1.103979010988227,0.25284675168431037
10.057393280558758,128.86452746000825,128.26642833977812,146.81591463086747,1.0959461968575848,0.23443002148475964
10.277823176873639,128.9284036974055,128.1832145689507,144.10573404103047,1.1016489212360365,0.24912993561079846
10.191932808481841,128.96875912595428,128.14085993684606,144.24064309944563,1.096195492624649,0.23996389840324447
10.191932808481841,128.96875912595428,128.14085993684606,144.24064309944563,1.096195492624649,0.23996389840324447
10.194985328752514,128.98659989052203,128.23352917734596,145.06327730169087,1.1014860391333967,0.25126479112920574
10.194985328752514,128.98659989052203,128.23352917734596,145.06327730169087,1.1014860391333967,0.25126479112920574
10.315352914622844,128.99807052199228,128.23725629849895,144.06329123403546,1.105074420883127,0.25307365430294004
10.315352914622844,128.99807052199228,128.23725629849895,144.06329123403546,1.105074420883127,0.25307365430294004
10.070392111833211,129.04202269502136,128.2490407807377,146.94510938545238,1.0952577299660875,0.23796129893909437
10.070392111833211,129.04202269502136,128.2490407807377,146.94510938545238,1.0952577299660875,0.23796129893909437
10.174985778275756,128.98678112377885,128.23485841859338,145.86474820761666,1.1008252729534636,0.2501941548692204
