b1.r0,b1.xpos,b1.ypos,b1.ampl,b1.alpha,bkg.c0
10.198192170834687,129.02087350067922,128.21193140827484,147.32491194690024,1.106986335870906,0.25679595981026554
10.198192170834687,129.02087350067922,128.21193140827484,147.32491194690024,1.106986335870906,0.25679595981026554
10.198192170834687,129.02087350067922,128.21193140827484,147.32491194690024,1.106986335870906,0.25679595981026554
10.198192170834687,129.02087350067922,128.21193140827484,147.32491194690024,1.106986335870906,0.25679595981026554
10.189089413344226,129.00620030833,128.21931209578682,145.3773394350724,1.099609118367042,0.24120649214647752
10.267189546338916,128.99035990182662,128.23819752049292,145.6575479271589,1.1077676413135942,0.25804002333440007
9.968679656112384,129.01483622637414,128.2627920747503,147.6198711126195,1.0913404146346493,0.2363795425764448
9.958155793337635,128.97074127383294,128.2089327952665,147.39216969659665,1.090469149347346,0.23471250470464508
10.283147493297177,129.03255250352157,128.25342550875826,143.34566691253977,1.1003761905359188,0.24205373324278348
10.283147493297177,129.03255250352157,128.25342550875826,143.34566691253977,1.1003761905359188,0.24205373324278348
10.283147493297177,129.03255250352157,128.25342550875826,143.34566691253977,1.1003761905359188,0.24205373324278348
10.283147493297177,129.03255250352157,128.25342550875826,143.34566691253977,1.1003761905359188,0.24205373324278348
10.283147493297177,129.03255250352157,128.25342550875826,143.34566691253977,1.1003761905359188,0.24205373324278348
10.283147493297177,129.03255250352157,128.25342550875826,143.34566691253977,1.1003761905359188,0.24205373324278348
10.201754612279622,129.0787932545991,128.29311935627481,145.60458726878173,1.1041863806855123,0.2559245755096666
10.25263530272392,129.10012295100248,128.2792658380271,145.4448764035198,1.1068208587795765,0.25863778031026896
10.25263530272392,129.10012295100248,128.2792658380271,145.4448764035198,1.1068208587795765,0.25863778031026896
10.25263530272392,129.10012295100248,128.2792658380271,145.4448764035198,1.1068208587795765,0.25863778031026896
10.026667393505228,128.99424798326714,128.2419964284044,147.21910770361936,1.0934345088608985,0.24465191963486388
10.026667393505228,128.99424798326714,128.2419964284044,147.21910770361936,1.0934345088608985,0.24465191963486388
10.233412145498999,128.97705963267737,128.30915103501113,145.715091316837,1.1068604498450743,0.26045819641977563
10.262679705554444,128.95494869103499,128.31055492301093,144.59503302688412,1.1061164982738925,0.2567544333945532
10.26086763072331,128.98470267517033,128.32416306757221,145.7849422015082,1.107977195984109,0.2562039824164508
10.26086763072331,128.98470267517033,128.32416306757221,145.7849422015082,1.107977195984109,0.2562039824164508
10.01778448420757,128.9566613788499,128.30509311703904,147.24055881367502,1.0926226153606369,0.23481685446723222
10.01778448420757,128.9566613788499,128.30509311703904,147.24055881367502,1.0926226153606369,0.23481685446723222
10.180353792541624,129.03442731997083,128.30129261946982,146.97996235853523,1.108140164580082,0.26008740592188245
10.180353792541624,129.03442731997083,128.30129261946982,146.97996235853523,1.108140164580082,0.26008740592188245
10.151953875533799,128.9751349352848,128.19772663781853,145.22850930925713,1.0993773691728521,0.24814698776358327
10.278885434214548,129.0009756080625,128.3519671699096,143.51651887533328,1.1022830389434553,0.24567116604279257
10.339248719762091,128.97931094904288,128.2774100659002,142.9179284445451,1.1051549920384889,0.2464480763539285
10.339248719762091,128.97931094904288,128.2774100659002,142.9179284445451,1.1051549920384889,0.2464480763539285
10.3534516389362,129.0679749024558,128.23375587392536,143.88975291555337,1.107749050552426,0.2544946454091052
10.312508875303555,129.04736847208594,128.2133344795246,143.87675957531633,1.104734857256638,0.2504444884443315
10.113395675642957,129.0080378231555,128.25072565210263,146.8127448986418,1.1008071118259997,0.25636794599326806
10.182314866866788,128.99455278396363,128.2003326419721,145.79179273007367,1.1026804384021456,0.2504970811800517
10.250345740571264,129.0668353246053,128.27952871072037,144.37204890770798,1.102298297542857,0.2440882385283875
10.1527333367827,128.91168944583129,128.2642409968051,145.3181283142426,1.0987175204861848,0.24313685460368217
10.1527333367827,128.91168944583129,128.2642409968051,145.3181283142426,1.0987175204861848,0.24313685460368217
10.1527333367827,128.91168944583129,128.2642409968051,145.3181283142426,1.0987175204861848,0.24313685460368217
10.160423226438938,129.01886203128473,128.24512343617238,146.12273079113956,1.1033699137591204,0.2599688375917639
10.160423226438938,129.01886203128473,128.24512343617238,146.12273079113956,1.1033699137591204,0.2599688375917639
10.160423226438938,129.01886203128473,128.24512343617238,146.12273079113956,1.1033699137591204,0.2599688375917639
10.079983160342678,129.0590954379088,128.2581572835507,146.59702913839732,1.0967799689028699,0.2467585441345863
10.246376833972148,129.07820939865067,128.2622220137124,146.15740005899988,1.1086057510308835,0.2637627724703077
10.246376833972148,129.07820939865067,128.2622220137124,146.15740005899988,1.1086057510308835,0.2637627724703077
10.246376833972148,129.07820939865067,128.2622220137124,146.15740005899988,1.1086057510308835,0.2637627724703077
10.246376833972148,129.07820939865067,128.2622220137124,146.15740005899988,1.1086057510308835,0.2637627724703077
10.246376833972148,129.07820939865067,128.2622220137124,146.15740005899988,1.1086057510308835,0.2637627724703077
